Area Code,Year,Item Code,Production,Import Quantity,Stock Variation,Domestic supply quantity,Processing,Residuals,Food,Food supply quantity (kg/capita/yr),Food supply (kcal/capita/day),Protein supply quantity (g/capita/day),Fat supply quantity (g/capita/day),Export Quantity,Losses,Feed,Seed,Other uses (non-food),Tourist consumption
211,2018,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2560,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.19,3.0,0.03,0.24,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2561,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13,2.0,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2563,0.0,8.0,1.0,7.0,0.0,0.0,7.0,0.78,2.0,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2570,0.0,10.0,0.0,11.0,4.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,6.0,0.0,0.0,0.0
211,2018,2571,3.0,5.0,0.0,8.0,0.0,0.0,8.0,0.94,23.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2572,1.0,5.0,-1.0,7.0,0.0,0.0,7.0,0.83,20.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2573,9.0,42.0,-2.0,52.0,0.0,0.0,49.0,5.69,138.0,0.0,15.6,0.0,0.0,0.0,0.0,3.0,0.0
211,2018,2574,32.0,13.0,0.0,45.0,4.0,0.0,40.0,4.64,112.0,0.0,12.7,0.0,0.0,0.0,0.0,2.0,0.0
211,2018,2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2576,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2577,0.0,25.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
211,2018,2578,0.0,9.0,0.0,9.0,0.0,0.0,9.0,1.02,25.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2580,0.0,15.0,0.0,15.0,0.0,0.0,15.0,1.72,42.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2582,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2586,32.0,62.0,16.0,70.0,0.0,0.0,40.0,4.68,93.0,0.04,10.72,8.0,0.0,0.0,0.0,30.0,0.0
211,2018,2601,43.0,83.0,0.0,126.0,0.0,0.0,124.0,14.53,12.0,0.58,0.13,1.0,2.0,0.0,0.0,0.0,0.0
211,2018,2602,38.0,6.0,0.0,43.0,0.0,0.0,43.0,5.09,5.0,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2605,344.0,319.0,10.0,646.0,0.0,0.0,624.0,73.2,50.0,2.49,0.49,6.0,22.0,0.0,0.0,0.0,0.0
211,2018,2611,0.0,144.0,0.0,142.0,3.0,0.0,137.0,16.04,16.0,0.28,0.04,2.0,3.0,0.0,0.0,0.0,0.0
211,2018,2612,0.0,27.0,0.0,27.0,11.0,0.0,16.0,1.85,1.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2613,0.0,9.0,0.0,9.0,0.0,0.0,9.0,1.08,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2614,3.0,5.0,3.0,4.0,0.0,0.0,4.0,0.52,1.0,0.02,0.0,2.0,0.0,0.0,0.0,0.0,0.0
211,2018,2615,0.0,95.0,0.0,95.0,0.0,0.0,94.0,10.98,18.0,0.24,0.03,0.0,1.0,0.0,0.0,0.0,0.0
211,2018,2616,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2617,222.0,32.0,4.0,243.0,79.0,0.0,149.0,17.52,33.0,0.22,0.17,8.0,15.0,0.0,0.0,0.0,0.0
211,2018,2618,0.0,28.0,0.0,27.0,10.0,0.0,17.0,1.95,4.0,0.03,0.01,0.0,1.0,0.0,0.0,0.0,0.0
211,2018,2619,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.28,2.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2620,141.0,42.0,0.0,183.0,143.0,0.0,33.0,3.88,10.0,0.09,0.03,0.0,7.0,0.0,0.0,0.0,0.0
211,2018,2625,73.0,205.0,0.0,268.0,9.0,0.0,252.0,29.54,42.0,0.55,0.7,10.0,7.0,0.0,0.0,0.0,0.0
211,2018,2630,0.0,191.0,-5.0,65.0,0.0,0.0,65.0,7.61,9.0,0.42,0.0,130.0,0.0,0.0,0.0,0.0,0.0
211,2018,2633,0.0,58.0,0.0,38.0,38.0,0.0,0.0,0.0,6.0,0.14,0.5,20.0,0.0,0.0,0.0,0.0,0.0
211,2018,2635,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.25,0.0,0.06,0.0,6.0,0.0,0.0,0.0,0.0,0.0
211,2018,2640,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2641,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.19,2.0,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2645,0.0,5.0,1.0,4.0,0.0,0.0,4.0,0.41,4.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0
211,2018,2655,111.0,180.0,0.0,290.0,0.0,0.0,290.0,34.04,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,2018,2656,355.0,106.0,-25.0,481.0,0.0,0.0,481.0,56.4,76.0,0.77,0.0,4.0,0.0,0.0,0.0,0.0,0.0
211,2018,2657,11.0,6.0,-1.0,17.0,0.0,0.0,17.0,2.02,3.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,2018,2658,1.0,20.0,0.0,21.0,0.0,0.0,21.0,2.43,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,2018,2659,0.0,77.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,0.0
211,2018,2680,0.0,3.0,0.0,-53.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
211,2018,2899,0.0,131.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0
208,2018,2731,40.0,0.0,0.0,40.0,0.0,0.0,40.0,4.4,28.0,1.83,2.2,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2732,63.0,0.0,8.0,54.0,0.0,0.0,54.0,5.98,43.0,2.21,3.73,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2733,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.22,5.0,0.15,0.46,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2734,2.0,14.0,-14.0,30.0,0.0,0.0,30.0,3.25,12.0,1.08,0.82,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2736,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.92,6.0,0.86,0.23,0.0,1.0,0.0,0.0,0.0,0.0
208,2018,2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2737,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,0.02,2.24,0.0,0.0,0.0,0.0,4.0,0.0
208,2018,2744,25.0,3.0,0.0,28.0,0.0,0.0,18.0,2.03,8.0,0.6,0.54,0.0,2.0,0.0,0.0,7.0,0.0
208,2018,2848,1038.0,3.0,0.0,1040.0,0.0,0.0,538.0,59.09,104.0,5.66,5.61,0.0,0.0,503.0,0.0,0.0,0.0
208,2018,2761,1.58,0.04,0.0,1.62,0.0,0.0,1.62,0.18,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2762,0.0,1.72,0.0,1.72,0.0,0.0,1.72,0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2763,0.0,5.32,0.0,5.32,0.0,0.0,0.59,0.07,0.0,0.02,0.01,0.0,0.0,4.72,0.0,0.0,0.0
208,2018,2764,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2765,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2511,779.0,1133.0,-94.0,2006.0,0.0,0.0,1024.0,112.48,902.0,25.28,10.19,0.0,96.0,865.0,15.0,5.0,0.0
208,2018,2805,90.0,37.0,2.0,117.0,0.0,0.0,112.0,12.3,93.0,1.72,0.18,9.0,4.0,0.0,1.0,0.0,0.0
208,2018,2513,109.0,13.0,8.0,115.0,1.0,0.0,67.0,7.32,46.0,1.31,0.15,0.0,5.0,34.0,8.0,0.0,0.0
208,2018,2514,237.0,2.0,-5.0,244.0,0.0,0.0,83.0,9.11,87.0,2.06,0.86,0.0,11.0,148.0,1.0,2.0,0.0
208,2018,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2516,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
208,2018,2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2531,965.0,31.0,0.0,995.0,6.0,0.0,312.0,34.25,63.0,1.5,0.09,0.0,71.0,566.0,41.0,0.0,0.0
208,2018,2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2542,0.0,165.0,2.0,163.0,0.0,0.0,163.0,17.91,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2543,0.0,15.0,1.0,13.0,0.0,0.0,13.0,1.43,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
208,2018,2745,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.46,4.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2546,32.0,0.0,7.0,25.0,0.0,0.0,22.0,2.46,23.0,1.49,0.11,0.0,2.0,1.0,0.0,0.0,0.0
208,2018,2547,10.0,4.0,6.0,8.0,0.0,0.0,4.0,0.49,5.0,0.3,0.02,0.0,0.0,3.0,0.0,0.0,0.0
208,2018,2549,7.0,2.0,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
208,2018,2551,6.0,0.0,0.0,4.0,0.0,-1.0,6.0,0.61,5.0,0.15,0.49,2.0,0.0,0.0,0.0,0.0,0.0
208,2018,2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2556,15.0,0.0,6.0,7.0,0.0,-1.0,6.0,0.69,8.0,0.36,0.68,2.0,1.0,0.0,0.0,0.0,0.0
208,2018,2557,11.0,10.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
208,2018,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2559,210.0,2.0,-1.0,214.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,7.0,0.0,0.0
208,2018,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2561,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2570,4.0,5.0,0.0,9.0,0.0,0.0,5.0,0.5,7.0,0.25,0.47,0.0,0.0,5.0,0.0,0.0,0.0
208,2018,2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2573,8.0,57.0,29.0,36.0,0.0,0.0,36.0,3.95,96.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2574,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2575,16.0,20.0,-9.0,45.0,0.0,0.0,39.0,4.31,104.0,0.0,11.82,0.0,0.0,0.0,0.0,5.0,0.0
208,2018,2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2577,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13,3.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01,1.65,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2601,444.0,4.0,0.0,436.0,0.0,0.0,399.0,43.79,21.0,0.96,0.24,12.0,37.0,0.0,0.0,0.0,0.0
208,2018,2602,681.0,0.0,0.0,603.0,0.0,0.0,569.0,62.47,53.0,1.88,0.34,78.0,34.0,0.0,0.0,0.0,0.0
208,2018,2605,1683.0,7.0,1.0,1686.0,0.0,-1.0,1093.0,120.1,82.0,3.18,0.59,3.0,113.0,481.0,0.0,0.0,0.0
208,2018,2611,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2612,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.42,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2615,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2617,239.0,1.0,57.0,183.0,34.0,0.0,48.0,5.27,9.0,0.03,0.05,0.0,2.0,99.0,0.0,0.0,0.0
208,2018,2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2620,242.0,1.0,0.0,234.0,0.0,0.0,214.0,23.47,35.0,0.33,0.25,9.0,20.0,0.0,0.0,0.0,0.0
208,2018,2625,99.0,2.0,1.0,51.0,0.0,-38.0,82.0,9.0,10.0,0.19,0.08,49.0,7.0,0.0,0.0,0.0,0.0
208,2018,2630,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.14,1.15,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2635,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.43,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2640,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.16,1.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2655,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2656,4.0,8.0,3.0,8.0,0.0,0.0,8.0,0.93,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2658,2.0,3.0,0.0,6.0,0.0,0.0,6.0,0.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2680,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.14,1.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0
208,2018,2899,0.0,21.0,2.0,19.0,0.0,0.0,19.0,2.1,2.0,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2731,168.0,18.0,0.0,106.0,0.0,0.0,106.0,1.53,8.0,0.81,0.45,80.0,0.0,0.0,0.0,0.0,0.0
216,2018,2732,2.0,2.0,1.0,3.0,0.0,0.0,3.0,0.05,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2733,999.0,0.0,11.0,975.0,0.0,0.0,975.0,14.04,133.0,4.23,12.77,13.0,0.0,0.0,0.0,0.0,0.0
216,2018,2734,1780.0,2.0,-111.0,1023.0,0.0,67.0,921.0,13.26,48.0,4.51,3.2,870.0,35.0,0.0,0.0,0.0,0.0
216,2018,2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2736,116.0,46.0,0.0,156.0,0.0,0.0,146.0,2.1,6.0,1.05,0.19,6.0,10.0,0.0,0.0,0.0,0.0
216,2018,2740,3.0,13.0,0.0,15.0,0.0,0.0,15.0,0.21,4.0,0.01,0.48,1.0,0.0,0.0,0.0,0.0,0.0
216,2018,2743,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.03,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0
216,2018,2737,48.0,40.0,15.0,68.0,0.0,0.0,67.0,0.97,20.0,0.03,2.19,4.0,1.0,0.0,0.0,0.0,0.0
216,2018,2781,11.0,10.12,0.0,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,17.91,0.0
216,2018,2782,0.0,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
216,2018,2744,1110.0,8.0,5.0,1086.0,0.0,0.0,837.0,12.06,50.0,3.8,3.64,27.0,83.0,0.0,166.0,0.0,0.0
216,2018,2848,1200.0,149.0,24.0,1201.0,103.0,0.0,1078.0,15.52,44.0,2.46,1.83,124.0,20.0,0.0,0.0,0.0,0.0
216,2018,2761,565.31,147.19,0.0,624.2,0.0,0.0,624.16,8.99,16.0,2.59,0.59,88.31,0.0,0.0,0.0,0.03,0.0
216,2018,2762,148.07,59.66,0.0,121.35,0.0,0.0,121.35,1.75,2.0,0.32,0.04,86.39,0.0,0.0,0.0,0.0,0.0
216,2018,2763,564.39,1436.61,0.0,909.4,0.0,0.0,759.4,10.94,35.0,5.03,1.51,1091.6,0.0,150.0,0.0,0.0,0.0
216,2018,2764,334.04,235.31,0.0,274.13,0.0,0.0,3.94,0.06,0.0,0.02,0.0,295.22,0.0,270.09,0.0,0.1,0.0
216,2018,2765,435.78,80.78,0.0,155.84,0.0,0.0,155.84,2.24,3.0,0.63,0.03,360.72,0.0,0.0,0.0,0.0,0.0
216,2018,2766,105.14,170.47,0.0,217.22,0.0,0.0,204.76,2.95,7.0,1.32,0.1,58.39,0.0,0.0,0.0,12.46,0.0
216,2018,2767,154.66,55.48,0.0,173.37,0.0,0.0,149.37,2.15,1.0,0.17,0.02,36.76,0.0,24.0,0.0,0.0,0.0
216,2018,2769,61.86,1.98,0.0,24.58,0.0,0.0,24.58,0.35,0.0,0.04,0.0,39.26,0.0,0.0,0.0,0.0,0.0
216,2018,2775,0.0,5.43,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,4.86,0.0
216,2018,2511,1.0,3259.0,-302.0,3249.0,30.0,0.0,1355.0,19.52,140.0,4.15,0.49,312.0,0.0,1864.0,0.0,0.0,0.0
216,2018,2805,30818.0,72.0,-2813.0,16914.0,1074.0,0.0,11417.0,164.44,1087.0,18.97,2.37,16790.0,1259.0,735.0,845.0,1584.0,0.0
216,2018,2513,130.0,511.0,3.0,507.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,0.0,1.0,0.0,0.0
216,2018,2514,5035.0,197.0,32.0,4964.0,168.0,0.0,700.0,10.09,99.0,2.57,1.46,236.0,103.0,3970.0,22.0,0.0,0.0
216,2018,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2516,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2517,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
216,2018,2518,37.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,0.0,0.0
216,2018,2520,340.0,19.0,12.0,77.0,0.0,0.0,28.0,0.41,4.0,0.11,0.01,271.0,14.0,28.0,7.0,0.0,0.0
216,2018,2532,29368.0,5576.0,0.0,12646.0,0.0,0.0,90.0,1.29,3.0,0.01,0.0,22299.0,2384.0,9677.0,0.0,496.0,0.0
216,2018,2531,108.0,175.0,38.0,241.0,0.0,0.0,223.0,3.22,9.0,0.14,0.01,5.0,9.0,1.0,7.0,0.0,0.0
216,2018,2533,0.0,21.0,6.0,15.0,0.0,0.0,13.0,0.18,1.0,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.0
216,2018,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2534,410.0,3.0,2.0,398.0,0.0,0.0,367.0,5.28,15.0,0.27,0.03,13.0,31.0,1.0,0.0,0.0,0.0
216,2018,2536,135074.0,1.0,0.0,135039.0,128629.0,0.0,4403.0,63.41,50.0,0.17,0.35,36.0,1044.0,0.0,0.0,964.0,0.0
216,2018,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2018,2542,15435.0,27.0,3551.0,3202.0,561.0,0.0,2641.0,38.04,370.0,0.0,0.0,8710.0,0.0,0.0,0.0,0.0,0.0
216,2018,2543,2604.0,148.0,961.0,124.0,0.0,0.0,122.0,1.76,17.0,0.0,0.0,1667.0,0.0,0.0,0.0,1.0,0.0
216,2018,2745,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0
