Code Domaine,Domaine,Code zone,Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","103.998185","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","104.57683","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.260682","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","106.523179","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.786199","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","104.734642","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.945058","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","104.682038","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","104.997662","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","103.945581","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","272","Serbie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","104.997662","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","102.945939","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","102.431638","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","102.517355","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","102.345921","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","102.088771","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","101.574469","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","101.83162","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","99.431548","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","99.431548","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","99.260114","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","99.174398","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","196","Seychelles","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","99.174398","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","148.539995","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","150.385864","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","151.910712","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","153.207142","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","155.627145","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","158.485464","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","160.133782","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","163.060009","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","164.504602","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","162.0846","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","166.84435","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","197","Sierra Leone","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","164.39348","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","104.631403","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","105.203606","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","104.403158","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","104.374495","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","104.515688","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","104.936082","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.268363","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.852216","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","105.294903","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","105.330998","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.341614","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","200","Singapour","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","105.377708","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.5994","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.8214","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","105.2458","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.5994","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","105.3872","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","105.9531","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","104.8214","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","104.397","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","105.1043","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","104.8214","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","104.2556","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","199","Slovaquie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","104.1848","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","105.45","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","105.93","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","106.16","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.5","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","107.85","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","106.62","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","105.69","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","105.64","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","105.93","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.13","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.52","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","198","Slovénie","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","104.65","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","204.70946","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","211.22928","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","217.424102","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","226.565258","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","243.934132","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","253.731143","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","273.822671","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","289.01447","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","297.637049","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","293.87427","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","303.058549","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","276","Soudan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","324.047105","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","1886.399559","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","1915.024268","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","2008.390788","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","2101.757308","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","2195.123828","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","2288.490348","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","2381.856868","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","2475.223388","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","2188.097475","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","2150.899818","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","2273.501107","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","277","Soudan du Sud","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","2241.672092","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","119.488305","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","114.426773","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","112.34793","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","112.076776","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","113.522928","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","117.409462","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","117.228693","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","113.884466","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","110.992162","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","110.901778","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","116.505617","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","38","Sri Lanka","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","116.053694","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","104.447","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","104.6302","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","104.8812","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","105.3121","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","105.9805","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","105.1459","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","106.4895","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","106.062","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","106.5675","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","106.0518","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","105.9195","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","210","Suède","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","106.5675","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","101.0472","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","100.8426","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","100.9765","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","100.8818","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","102.4391","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","102.9004","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","103.2322","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","102.6003","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","103.0286","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","102.9394","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","102.2756","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","211","Suisse","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","101.7886","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","209.312541","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","","210.890634","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","","211.751412","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","","212.038338","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","","212.755653","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","","213.472968","F","Estimation FAO","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","","214.190283","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","","217.059543","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","","218.494174","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","","219.498415","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","","220.789582","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","207","Suriname","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","","220.933045","X","Sources internationales sûres","base year is 2015"
"CP","Indices de Prix à la Consommation","208","Tadjikistan","2018","2018","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","","116.641603","X","Sources internationales sûres","base year is 2015"
